order_id,region,delivery_hour,customer_age,driver_id,items_delivered,items_missing,classe_real,classe_predita,probabilidade_predita,prob_0,prob_2,product_name,category,price
7eae6364-1992-47ff-8bd6-feee0c39f494,4,6504,22,WDID11117,3,0,2,2,1.0,0.0,1.0,,,
ba77dcfb-32c2-4073-982c-a474a40fd885,4,1211,82,WDID10272,17,0,2,2,1.0,0.0,1.0,,,
5d26192e-bf1e-4213-b205-235ecb7248c1,4,3323,64,WDID09940,19,0,2,2,1.0,0.0,1.0,,,
8d74cf81-d76a-48c6-8d61-d5acd2bd5ede,0,1306,73,WDID10636,3,0,2,2,0.98,0.02,0.98,,,
3c066067-6547-4fba-b7dd-f31769cd8a85,4,4209,36,WDID10373,9,0,2,2,1.0,0.0,1.0,,,
57196a13-7bf8-4ded-9bba-010fc32713b6,2,2436,59,WDID10547,10,1,0,0,1.0,1.0,0.0,Mustard,Supermarket,7.95
0a6daf96-9630-4cd1-b540-8aed0ca2bf41,6,5791,43,WDID10310,19,0,2,2,0.99,0.01,0.99,,,
e15d2852-0bd6-43bf-bb57-c0c9382547c0,0,4089,54,WDID10693,15,0,2,2,0.99,0.01,0.99,,,
2d042e06-7d00-4722-abec-611b436ca061,5,8186,88,WDID10207,14,0,2,2,1.0,0.0,1.0,,,
c400ac29-7704-4090-875a-1cb8918ac58d,6,8759,23,WDID10348,13,0,2,2,1.0,0.0,1.0,,,
f80cb3b1-fbac-41d1-80e1-0ad7f00d6fdd,1,1016,62,WDID10482,9,0,2,2,0.99,0.01,0.99,,,
77c783fd-fa8a-4c81-973d-862562196dcf,1,7200,51,WDID11005,8,0,2,2,1.0,0.0,1.0,,,
31eb06b2-1b24-4573-831b-d8d81a3dd7e1,6,8524,64,WDID10576,5,1,0,0,0.96,0.96,0.04,Beef Jerky,Supermarket,3.78
e92f68b1-4f1b-479f-b6db-76d6b315e16f,5,2321,34,WDID10158,8,0,2,2,1.0,0.0,1.0,,,
e7de436c-3488-489d-a4dd-459328a625d9,4,2002,84,WDID11030,7,0,2,2,1.0,0.0,1.0,,,
93cab496-2518-4ecd-b326-b6c2b6d6d4c8,2,4288,73,WDID11102,9,0,2,2,1.0,0.0,1.0,,,
2a1e3ea2-1579-44c3-a09d-4e5019bf9489,0,4724,35,WDID10597,6,0,2,2,0.97,0.03,0.97,,,
d71ffebf-1466-4d82-9387-f6b89f1548ea,2,8525,83,WDID10315,7,1,0,0,0.96,0.96,0.04,Corn Tortillas,Supermarket,9.97
ad604b64-1299-496f-a4ec-8b7888d00c34,3,2837,27,WDID10593,19,0,2,2,0.99,0.01,0.99,,,
c9dea142-1331-4483-b60b-2cd119e8d3cf,1,3630,71,WDID09889,4,1,0,0,0.95,0.95,0.05,Asus ROG Gaming Laptop,Electronics,334.68
6f475d1b-9454-4411-b9c6-9089b1a36046,5,7089,59,WDID10135,17,0,2,2,0.99,0.01,0.99,,,
ef780bde-3abd-4c5d-82c1-1eb66f6c97a3,0,5941,26,WDID10538,15,0,2,2,1.0,0.0,1.0,,,
8a8c6dd7-e41d-4fb4-8360-352594b80fa0,0,961,23,WDID10501,11,1,0,0,0.99,0.99,0.01,Frozen Pizza,Supermarket,15.09
aca09880-1290-4f3d-9363-ac412f0147a9,0,984,63,WDID10304,7,0,2,2,0.99,0.01,0.99,,,
073b209c-ba23-4cc5-b073-a23808ff54b1,4,3070,22,WDID10902,6,0,2,2,1.0,0.0,1.0,,,
5ff46e86-43b4-4009-998d-a1780fbfb914,4,4441,25,WDID10214,12,0,2,2,1.0,0.0,1.0,,,
824a0ab0-42fb-480c-9499-926088b6dd55,3,3455,73,WDID10134,8,0,2,2,1.0,0.0,1.0,,,
1206f2bb-cc3f-4a5e-b07e-49c08c12298b,1,368,56,WDID10224,1,2,0,0,0.94,0.94,0.06,"Salsa, Frozen Shrimp",Supermarket,16.54
5314b5a1-22a3-4dfd-b479-13d5f82e2f26,6,724,67,WDID10075,12,0,2,2,1.0,0.0,1.0,,,
878f2714-744b-424b-a6de-369598022dc8,3,8152,69,WDID10565,12,1,0,0,0.99,0.99,0.01,Salsa,Supermarket,11.83
4ff00442-3a33-43a6-8455-649bf8335f4c,2,3572,37,WDID10438,4,0,2,2,0.93,0.07,0.93,,,
a2da5d04-18fc-41cd-aa20-0bdccc1d755e,4,3791,25,WDID10152,7,0,2,2,1.0,0.0,1.0,,,
6e5431c9-2beb-4110-bede-c7fce32a6ca8,0,5920,85,WDID11001,16,0,2,2,1.0,0.0,1.0,,,
718ec610-90c2-4909-a674-b375444c03fb,6,3189,33,WDID10356,17,2,0,0,0.98,0.98,0.02,"Pita Bread, Instant Noodles",Supermarket,15.88
ecb63b67-7ab9-4c07-b97a-dd4d8f1ed8ff,3,8340,86,WDID11012,14,0,2,2,1.0,0.0,1.0,,,
5541f7a1-11ed-41f5-9d4c-334769c9ba78,1,5598,52,WDID10559,11,0,2,2,1.0,0.0,1.0,,,
ac1f8549-6b0f-443e-a7d6-207b10c6cc19,3,8249,79,WDID10152,3,0,2,2,1.0,0.0,1.0,,,
adee1fff-5076-45fc-9d1c-3f724455ecf0,2,8010,87,WDID09997,1,0,2,2,1.0,0.0,1.0,,,
a88b2deb-bab1-4745-accc-dc5778c9fade,4,4547,41,WDID10956,10,0,2,2,0.99,0.01,0.99,,,
32f8f27f-5dca-4b21-997c-681d596b5af3,1,4584,66,WDID10207,12,0,2,2,1.0,0.0,1.0,,,
47dd6d02-6537-4eb1-9793-9618ed6baa22,0,7768,82,WDID10777,14,0,2,2,0.97,0.03,0.97,,,
4e2ea0aa-ff08-4dbc-87af-da8b556a560d,0,8582,65,WDID10502,3,1,0,0,0.98,0.98,0.02,DJI Mini Drone,Electronics,270.42
b0b1d8be-eb03-4d88-a55b-a584505c5470,5,5611,61,WDID11100,2,0,2,2,1.0,0.0,1.0,,,
7978b0e9-4302-494b-864d-7c427044ef31,3,8232,84,WDID11081,18,0,2,2,1.0,0.0,1.0,,,
75fd6c68-06db-42f1-9319-cca8ada7dcdb,5,6100,19,WDID10508,1,0,2,2,1.0,0.0,1.0,,,
343d6233-1cfc-4def-a715-5548b4283869,0,8401,41,WDID10657,3,0,2,2,1.0,0.0,1.0,,,
095d07eb-f193-4c3d-9f02-28b9307933b1,6,3745,74,WDID10325,14,0,2,2,1.0,0.0,1.0,,,
ea5fa5b8-6fe4-4e03-bc51-d50eb6acef36,0,6148,29,WDID10295,4,0,2,2,0.99,0.01,0.99,,,
5205e174-3f85-485d-91e3-5dae900113ec,3,1955,90,WDID10317,19,1,0,0,0.96,0.96,0.04,Almond Butter,Supermarket,12.01
06a848d7-047e-4969-a20b-4b52a0e1fd40,0,3811,63,WDID10520,1,0,2,2,0.97,0.03,0.97,,,
e3c8bc23-208a-493b-9584-6da1c6316164,2,6448,88,WDID10674,9,0,2,2,1.0,0.0,1.0,,,
c1983149-b8e0-4549-a633-28629091c7f6,3,436,74,WDID11040,5,0,2,2,1.0,0.0,1.0,,,
eda099d7-2848-47f8-9662-e61e95c954b3,5,3001,48,WDID09877,12,0,2,2,0.99,0.01,0.99,,,
34cf4795-5c3b-4f0b-8639-35865d6f8bd4,2,5678,52,WDID10431,4,0,2,2,0.95,0.05,0.95,,,
31d8e270-15aa-490a-ad22-3986d8c7df2e,5,3032,69,WDID10476,14,0,2,2,1.0,0.0,1.0,,,
e63c3661-1bc8-4a44-84a9-c3b060b95433,5,8814,28,WDID10544,4,0,2,2,1.0,0.0,1.0,,,
0d181ac9-3ccf-4d04-aeda-92fe3e9fc994,6,1637,32,WDID10506,15,1,0,0,0.97,0.97,0.03,Hot Dog Buns,Supermarket,16.3
9e8b77f3-f0a2-41e5-9960-c642ad09b044,3,2728,57,WDID10708,14,0,2,2,1.0,0.0,1.0,,,
b1be4f37-013d-4e74-af50-51a3c5127d0f,0,6439,62,WDID10644,12,1,0,0,0.96,0.96,0.04,Garlic Bread,Supermarket,11.53
6b6655ef-c0cf-4fc5-adb8-d6015140ce15,0,2192,67,WDID11095,11,0,2,2,1.0,0.0,1.0,,,
2e82c08f-0cb2-4710-ab5e-c07ba96abaf8,6,114,80,WDID10700,8,0,2,2,0.99,0.01,0.99,,,
e58356b7-4de5-47fc-ac5f-ab659861e1a8,4,8469,40,WDID10936,19,0,2,2,0.97,0.03,0.97,,,
d6c2a335-d946-48a6-93f1-7ed28c600cf5,5,2700,77,WDID10659,3,0,2,2,1.0,0.0,1.0,,,
cd2108f7-281c-4604-af06-b34781f18249,6,6432,51,WDID11079,9,0,2,2,0.98,0.02,0.98,,,
d756c0b9-9dd6-4ed9-9d2f-2366e481f147,2,6776,25,WDID10084,1,1,0,0,0.94,0.94,0.06,Garlic Bread,Supermarket,11.53
95b2d115-5abd-4b3c-9bcf-fa758f52aafc,2,8116,20,WDID10587,13,0,2,2,1.0,0.0,1.0,,,
da26a915-920d-4c5d-abd5-d568b8ea97f9,5,3929,56,WDID10112,3,0,2,2,0.99,0.01,0.99,,,
6ddde1af-ced3-403f-b9a9-ae6c7c0b0ec1,0,2438,62,WDID10202,3,0,2,2,1.0,0.0,1.0,,,
5f7422e5-7665-4775-a5f1-162755b84065,3,1479,88,WDID10371,2,0,2,2,1.0,0.0,1.0,,,
97dc7a4b-cb78-4f87-88d3-b368782672b3,4,5656,64,WDID10185,11,0,2,2,1.0,0.0,1.0,,,
252b03a6-1381-4802-83ae-df04d7cacd17,3,3678,74,WDID10321,1,0,2,2,0.99,0.01,0.99,,,
4fa3e1f5-f998-439b-aef9-b18a087246c0,3,4102,69,WDID10539,9,0,2,2,1.0,0.0,1.0,,,
8921c56b-e1a5-4bc2-9706-1d5407ce27bd,2,8562,69,WDID10076,13,2,0,0,0.97,0.97,0.03,"Whipped Cream, Protein Bars",Supermarket,18.14
97101278-37aa-4237-9b2b-796c7c05775f,5,1531,30,WDID10990,12,0,2,2,1.0,0.0,1.0,,,
6ac2e129-5c4c-4349-8630-5ed24de432be,2,4972,48,WDID10958,16,0,2,2,1.0,0.0,1.0,,,
74d1de97-9086-422b-b5b9-2e1675383945,6,3436,33,WDID10798,16,0,2,2,0.99,0.01,0.99,,,
24d0c2e1-3d41-487a-8f60-8d34538cb816,2,3262,59,WDID10223,11,0,2,2,0.99,0.01,0.99,,,
6a622a98-5267-4c04-b2ef-18ef2daeb06a,3,6921,40,WDID10586,16,0,2,2,1.0,0.0,1.0,,,
5350b0c6-a91d-4e55-b1d1-4889b0654a79,0,814,57,WDID10768,11,0,2,2,0.99,0.01,0.99,,,
b0f335e0-7c9a-47f2-964e-3ff3c2e18369,4,7185,23,WDID10322,18,0,2,2,0.99,0.01,0.99,,,
fd18ee1b-1687-4b23-9fe1-6bf56f004f24,0,9301,46,WDID10418,9,0,2,2,1.0,0.0,1.0,,,
8105c0ba-1ba7-47ed-beb0-370b9f07f990,4,7969,63,WDID10293,7,0,0,2,1.0,0.0,1.0,,,
a63d7b54-cf6b-42bd-ba95-11e96f6d4140,4,2566,41,WDID10481,19,0,2,2,1.0,0.0,1.0,,,
b7ced342-402e-4ca5-933a-8d9ff0dda63a,1,7977,89,WDID10604,15,1,0,0,0.97,0.97,0.03,Orange Juice,Supermarket,6.1
12d6b7c8-b346-422d-8ae9-e314e7864c5f,5,823,40,WDID10404,10,0,2,2,1.0,0.0,1.0,,,
de281cd3-6f54-4526-b8fc-01862fca8b21,0,8554,56,WDID10241,6,0,2,2,0.97,0.03,0.97,,,
91e1093a-fbed-4d02-aa97-0877ca76d81b,5,8460,33,WDID10776,11,0,2,2,1.0,0.0,1.0,,,
ffb1544b-d954-4be0-bd37-5c872841b82f,6,4891,54,WDID10671,15,0,2,2,1.0,0.0,1.0,,,
c3bc0e3d-41d3-4c77-a0a5-70d55cefb765,2,2049,85,WDID10746,16,0,2,2,0.99,0.01,0.99,,,
fef806c1-353d-48ae-bdbb-102adb367f64,6,4835,22,WDID10525,1,0,2,2,0.91,0.09,0.91,,,
de60cfb6-3c9c-4c33-9eba-0a99a1c5c0d1,0,1461,23,WDID10356,4,1,0,0,0.98,0.98,0.02,Shredded Carrots,Supermarket,13.83
ee854214-624a-4a97-b3a5-fb659b5db882,4,9403,26,WDID10705,10,0,2,2,1.0,0.0,1.0,,,
de3f8888-9975-4e00-9f0d-89689bc34981,2,4462,77,WDID11067,14,0,2,2,0.97,0.03,0.97,,,
224b3959-2889-4ded-8874-2d5f5401f7d1,5,5005,18,WDID10419,10,0,2,2,1.0,0.0,1.0,,,
52cb2815-c219-46a3-9fd7-0e60cfa8cc5a,4,6690,63,WDID10604,17,0,2,2,0.99,0.01,0.99,,,
ecceeba0-e28e-494e-a531-a4f7b234cc08,6,3252,88,WDID10534,6,0,2,2,1.0,0.0,1.0,,,
c54ec15e-5f25-4182-8437-f978862702e4,2,1185,82,WDID10423,3,0,2,2,0.97,0.03,0.97,,,
b1e4b03b-c043-495c-9cbf-7330bf066094,2,6077,69,WDID10935,12,0,2,2,0.98,0.02,0.98,,,
50b8fb25-1840-458d-a74d-cc6418d1a692,2,4260,41,WDID10501,10,0,2,2,1.0,0.0,1.0,,,
5c460399-f4c0-4ba1-8d00-ea8002a4ea7f,2,3582,64,WDID10799,17,0,2,2,1.0,0.0,1.0,,,
32976777-0148-4ad6-a3dc-111667995a11,5,5908,49,WDID10115,16,0,2,2,1.0,0.0,1.0,,,
19022274-d726-4bf1-a820-1acbebf8afab,1,6102,85,WDID09939,12,0,2,2,0.98,0.02,0.98,,,
b1fea860-4316-479d-89a6-228d58717ab4,3,227,39,WDID10334,13,0,2,2,1.0,0.0,1.0,,,
9fdcc33e-92fd-4c98-94c1-5e01ded246d2,5,8853,68,WDID10368,8,0,2,2,0.99,0.01,0.99,,,
435d9fcf-0c44-4cdc-9cde-43cdc6539505,1,8655,68,WDID10587,6,0,2,2,0.98,0.02,0.98,,,
142c0793-9433-4425-8591-5efe86446bd5,5,870,86,WDID10136,12,0,2,2,1.0,0.0,1.0,,,
934cf912-da72-4c40-9385-340d059e7e3f,3,3969,51,WDID10835,8,0,2,2,1.0,0.0,1.0,,,
41c62aaf-fa0a-451a-b839-bc6ca7f189eb,3,3529,25,WDID10209,8,0,2,2,1.0,0.0,1.0,,,
fbc415a2-2c66-4a5a-a550-330d1cc19910,6,6846,25,WDID10398,16,0,2,2,0.99,0.01,0.99,,,
dfdf283e-3d99-4e25-b5d7-bf482e8f2753,0,4148,34,WDID10614,16,0,2,2,1.0,0.0,1.0,,,
2660b008-a085-42e8-91a6-0ec057ed5cf9,2,1904,64,WDID10728,7,1,0,0,0.98,0.98,0.02,Potato Wedges,Supermarket,14.41
8153db81-6e38-489c-aa3a-7935943017de,2,7729,48,WDID10933,12,0,2,2,0.99,0.01,0.99,,,
c48ae2a7-9d70-419b-b7a7-22e553bf5ec1,2,7070,35,WDID10681,16,0,2,2,1.0,0.0,1.0,,,
8717646b-767e-44c0-971f-1c3e51cb7be8,3,6721,60,WDID10785,7,0,2,2,0.99,0.01,0.99,,,
109e0f55-a3c4-4427-aa77-bfec3fd03020,4,5753,33,WDID10040,14,0,2,2,1.0,0.0,1.0,,,
fa841f9f-c7de-406c-91e4-15de0a2f9d0a,5,9231,57,WDID10989,3,0,2,2,1.0,0.0,1.0,,,
f7c6df82-31bd-4f8f-8514-db1719d520cf,0,8632,74,WDID10566,6,1,0,0,0.96,0.96,0.04,Organic Baby Carrots,Supermarket,5.92
4db0a875-dca1-4301-a46d-b82201fccdc9,5,7646,53,WDID10378,11,0,2,2,1.0,0.0,1.0,,,
5976f3fc-a709-4edf-b3c4-d90a4466b060,0,904,89,WDID10699,12,0,2,2,0.98,0.02,0.98,,,
0ea6f7ee-9588-48a4-a4d3-4811da2b39a3,1,5650,67,WDID10684,6,0,2,2,1.0,0.0,1.0,,,
99392f66-00b4-49ea-87c9-61433b54fa4f,5,5211,68,WDID10491,5,0,2,2,1.0,0.0,1.0,,,
de8641b0-8fac-4267-a2e6-0f1640e6d775,1,2894,76,WDID10707,11,1,0,0,1.0,1.0,0.0,Ground Coffee,Supermarket,13.28
304b5dd8-384e-4fa8-925f-aa73c321556d,2,5226,74,WDID10915,19,0,2,2,1.0,0.0,1.0,,,
a9c08e61-16ab-4472-a07a-f3b46f5e4ec2,3,8097,49,WDID11009,8,0,2,2,1.0,0.0,1.0,,,
85388b43-0e6c-4d46-8cb4-767342b4ee9f,3,9218,90,WDID10489,6,0,2,2,1.0,0.0,1.0,,,
4453b192-a6c9-44a5-bc16-79eb4075cc57,0,1884,84,WDID10373,2,0,2,2,0.99,0.01,0.99,,,
a3d2a2d4-b03f-4ab6-92c2-34f6b674beb1,6,4741,44,WDID10789,1,0,2,2,0.96,0.04,0.96,,,
46cc557c-3941-4873-ba33-f165e30eb8e3,3,1600,77,WDID09958,2,0,2,2,1.0,0.0,1.0,,,
1f27a0ba-8d73-41b6-a4fc-178cc1557c7f,6,2642,28,WDID09942,3,0,2,2,1.0,0.0,1.0,,,
3d91b136-b0cc-4520-b668-f39ab76218ab,4,3575,50,WDID10051,1,0,2,2,0.98,0.02,0.98,,,
3dd09504-4675-430b-b7ea-4b1b06f4ddee,6,9224,52,WDID10632,12,0,2,2,1.0,0.0,1.0,,,
d55ec9ed-10b0-4c87-9124-9ea7f3f54dfe,0,4440,90,WDID10897,1,0,2,2,0.99,0.01,0.99,,,
0cdc8d12-43fd-4afd-ba02-6d5992b45cda,5,419,51,WDID10701,10,0,2,2,0.99,0.01,0.99,,,
4f572f08-6043-4e0e-88e5-1c14e3b8964f,5,790,87,WDID10531,9,0,2,2,1.0,0.0,1.0,,,
0db29995-1def-4586-aaa6-d63fe55251f5,1,3340,28,WDID10560,3,1,0,0,0.97,0.97,0.03,String Cheese,Supermarket,11.13
fa85de08-7917-4d7a-a5fb-b674a0e8cbe2,2,8326,37,WDID11112,16,0,2,2,0.99,0.01,0.99,,,
03745c31-a7b3-4480-a20c-e2a7db91ca64,3,5035,31,WDID10962,9,0,2,2,1.0,0.0,1.0,,,
a354b981-f88d-45d9-a2b6-f02a216388bd,2,9115,81,WDID09913,19,0,2,2,0.96,0.04,0.96,,,
03731f10-bd68-4f2b-9e19-1073ee61407f,1,401,25,WDID10055,2,0,2,2,1.0,0.0,1.0,,,
f58d6945-1674-4349-8f13-ed37241d0261,5,7587,76,WDID10985,11,0,2,2,1.0,0.0,1.0,,,
fc2481e2-0557-451e-a1c1-54a861cb1760,2,6223,74,WDID10565,15,0,2,2,1.0,0.0,1.0,,,
c539479e-dee6-41cb-b472-70451338ab03,6,746,69,WDID11118,8,0,2,2,1.0,0.0,1.0,,,
be7e7a70-f91a-4399-b30e-59d4be8e152b,3,6892,38,WDID10004,3,0,2,2,0.98,0.02,0.98,,,
9152e49b-e7d1-4996-a217-0158cd9ad27c,1,8297,82,WDID10348,8,0,2,2,0.8,0.2,0.8,,,
2fcdefa9-dfd1-43a4-bf88-e6fb235633ec,6,415,80,WDID10572,16,0,2,2,0.99,0.01,0.99,,,
90f28979-6f5c-4d54-8f03-c6ed7956206d,3,2112,43,WDID10992,8,0,2,2,1.0,0.0,1.0,,,
49756412-933c-4d30-9380-d638164947bc,2,5436,22,WDID10553,16,0,2,2,1.0,0.0,1.0,,,
ff3d6b25-b33d-47f8-a3e5-c5e367dad698,1,8785,27,WDID10357,17,0,2,2,0.99,0.01,0.99,,,
eb84262d-ca9a-4c38-94ac-dcb6be6366e1,1,468,89,WDID10327,15,0,2,2,0.99,0.01,0.99,,,
aa813688-3698-4d73-b23d-0399d0735b88,0,8765,82,WDID11108,15,0,2,2,1.0,0.0,1.0,,,
f7849272-a62e-4157-ba49-bd286af493ce,3,4609,35,WDID10689,9,0,2,2,1.0,0.0,1.0,,,
0592c2c5-fed0-4c27-871e-ca8bf04ca9f5,5,5524,59,WDID10750,9,0,2,2,1.0,0.0,1.0,,,
6bf241bf-1e81-44b0-afe8-3ee26183f66f,1,1817,45,WDID10060,11,0,2,2,1.0,0.0,1.0,,,
7107181e-a0e1-478f-853d-fee301a255be,6,113,36,WDID10691,19,0,2,2,0.97,0.03,0.97,,,
5c1cebc2-0aae-4fb3-ac45-c7873acf5f4d,6,583,36,WDID10855,8,0,2,2,0.99,0.01,0.99,,,
2444198c-744b-47e1-a2ae-56666fb8fa56,1,4120,84,WDID10805,19,0,2,2,0.99,0.01,0.99,,,
4d351e64-4551-484a-bccc-1b85427053cd,3,5535,33,WDID10068,6,2,0,0,0.95,0.95,0.05,"Romaine Lettuce, Frozen Vegetables",Supermarket,22.76
e46203c8-4043-4f21-a66b-bdc5db8fdbbb,5,588,58,WDID10729,2,0,2,2,1.0,0.0,1.0,,,
f194ec23-1648-4fa1-9491-045d577582ac,1,1514,56,WDID10975,2,0,2,2,0.99,0.01,0.99,,,
6b76180c-f189-4ecb-b261-80ae653452ef,4,5064,67,WDID10037,7,0,2,2,1.0,0.0,1.0,,,
dddcc8a5-e9ae-4962-88bf-cb12607065be,4,1472,29,WDID10989,13,0,2,2,1.0,0.0,1.0,,,
80ce668c-cee5-4e4e-9212-9e10fd2f204b,5,8828,89,WDID10996,11,0,2,2,0.97,0.03,0.97,,,
9ab65e63-d3aa-4f2c-833f-5311b2a83a9c,2,4147,54,WDID10358,10,1,0,0,0.97,0.97,0.03,Spices Assortment,Supermarket,13.74
16934e76-4512-49a3-a1a1-a2c22c55d080,5,8573,76,WDID10307,5,0,2,2,1.0,0.0,1.0,,,
e8c94ed2-d7e7-4eb6-8a4f-6f828cc02607,2,7997,67,WDID10596,12,1,0,0,1.0,1.0,0.0,Beef Patties,Supermarket,6.94
7155bf94-c2f8-465e-b0b0-6bf58c7f629f,5,8978,83,WDID09919,8,0,2,2,1.0,0.0,1.0,,,
1027441e-76ba-4c16-8a8f-3a4f6a476a72,6,1189,43,WDID09984,9,0,2,2,1.0,0.0,1.0,,,
2b02f602-2ed5-4ee6-a9c5-3dc80b0ec6af,6,3639,77,WDID10592,15,0,2,2,1.0,0.0,1.0,,,
3268e48e-b40b-4774-8716-2915b1511113,3,2333,19,WDID10693,4,0,2,2,1.0,0.0,1.0,,,
add7bdb5-17f9-4731-a723-3842f45d9d55,6,6939,64,WDID10264,18,0,2,2,1.0,0.0,1.0,,,
ff2d8991-84d8-40f5-b356-2e5b46d60487,6,4720,65,WDID10828,10,0,2,2,1.0,0.0,1.0,,,
bd687dea-e703-477c-af4e-e4547460e4d4,4,1407,76,WDID10522,11,0,2,2,1.0,0.0,1.0,,,
b3b85a47-29c4-462f-9b12-bc95db5cf018,3,5110,89,WDID10418,12,0,2,2,1.0,0.0,1.0,,,
a5b9f983-2de7-4452-9d6f-95422991b773,0,7092,34,WDID09888,7,0,2,2,1.0,0.0,1.0,,,
d535cbe5-e305-42ca-b1a3-860984472a80,2,6558,70,WDID09896,5,0,2,2,1.0,0.0,1.0,,,
4e5c8962-3a59-4b60-bd73-45025641455e,1,2851,60,WDID09884,5,0,2,2,0.99,0.01,0.99,,,
fb6b2d8f-3515-4b20-b9e3-279c13ec7c04,3,2117,33,WDID10821,15,0,2,2,1.0,0.0,1.0,,,
e4d8114c-41ef-4e7b-b7e0-094bfdd3366c,2,3155,50,WDID10897,9,0,2,2,0.99,0.01,0.99,,,
def409e2-3838-480a-9380-a398f5b5b096,5,1509,74,WDID10560,15,0,2,2,1.0,0.0,1.0,,,
ab7b4e84-fd36-4033-9b12-f4c3c633d1a6,5,7250,78,WDID10093,6,1,0,0,0.98,0.98,0.02,Ground Coffee,Supermarket,13.28
eca4c1ed-a439-40aa-bceb-fdf8e1eab652,1,2128,54,WDID10568,11,0,2,2,1.0,0.0,1.0,,,
bab94fd2-f1ee-44ff-b92c-03eb6c8477cd,3,6196,48,WDID10086,7,0,2,2,0.99,0.01,0.99,,,
84fd29f5-ce43-4cc6-97fe-2eefdc2cbac3,5,4937,65,WDID10543,4,0,2,2,0.97,0.03,0.97,,,
013a17b8-9f6f-47bc-bca5-a5aa4ed005b1,4,1071,62,WDID09982,9,0,2,2,1.0,0.0,1.0,,,
0b38c479-e987-415b-b66e-31456f70a23f,3,8496,89,WDID10623,11,0,2,2,1.0,0.0,1.0,,,
3e0a8f1b-3cd6-4d64-90e3-6b38dc368925,2,431,57,WDID10654,3,1,0,0,0.95,0.95,0.05,Red Onions,Supermarket,18.81
2b346206-f661-4438-8ecf-cfedaa115b79,1,1551,64,WDID10022,8,0,2,2,0.99,0.01,0.99,,,
1debe0ab-316c-425d-9ff4-2a1b32ab9142,0,3979,69,WDID11095,6,0,2,2,1.0,0.0,1.0,,,
7e3b5d6f-8105-4be1-bcd5-92f42268353c,1,82,48,WDID10313,13,1,0,0,0.96,0.96,0.04,Cereal Bars,Supermarket,6.13
6d80d5d3-a8d5-44e9-9b27-0ffdf13805ae,1,8327,54,WDID10494,18,0,2,2,0.99,0.01,0.99,,,
bf9c2576-d522-4c54-b0ae-1f53a9ba16e5,5,885,81,WDID10399,2,0,2,2,0.96,0.04,0.96,,,
815dcebf-ab57-433c-9c4d-319d3d9fffa0,0,3380,64,WDID10206,13,0,2,2,1.0,0.0,1.0,,,
e5aa4603-e197-49d9-9163-17367ccdb593,2,907,29,WDID10359,6,1,0,0,0.97,0.97,0.03,Romaine Lettuce,Supermarket,14.22
e7b5b5f9-c93e-4e1b-b107-06ec7dd6819e,4,4755,18,WDID10326,5,1,0,0,0.93,0.93,0.07,Bread Crumbs,Supermarket,19.8
884813fb-7ed1-41db-8c73-b54f9f17935b,1,557,34,WDID10401,6,0,2,2,0.99,0.01,0.99,,,
f627a4a7-eade-4b53-9f84-a4c2a434b882,4,9228,73,WDID10078,1,0,2,2,1.0,0.0,1.0,,,
101ef259-13b0-468d-b2c8-10ae8814ec92,5,9396,19,WDID10188,11,0,2,2,1.0,0.0,1.0,,,
d019c14d-3758-466e-80f8-654f58849afe,3,1170,66,WDID10049,19,0,2,2,0.98,0.02,0.98,,,
e69fc9cc-7dca-453e-8a7b-b679ecfcbf46,4,4222,23,WDID10067,2,0,2,2,1.0,0.0,1.0,,,
1d0d81fe-0607-4504-8cbe-ae467f629dde,3,4006,70,WDID10357,11,1,0,0,0.98,0.98,0.02,Beats Studio Pro Headphone,Electronics,690.88
0df029c5-a5d1-401b-8a52-e549f74c7402,1,703,47,WDID09887,6,0,2,2,1.0,0.0,1.0,,,
4420ca5c-6d05-45f9-8a60-5afecd01aad0,5,4243,32,WDID09897,9,0,2,2,1.0,0.0,1.0,,,
e46a4160-fd7b-41f6-afa4-79488bb33367,4,8702,50,WDID10430,2,0,2,2,1.0,0.0,1.0,,,
20567901-3343-4584-93a0-1e44795f1412,4,7440,61,WDID10853,9,0,2,2,0.98,0.02,0.98,,,
6b1681cb-cc46-4958-bcd6-7aeeb3654f28,4,3291,53,WDID10771,11,0,2,2,1.0,0.0,1.0,,,
d9567c55-07a5-4421-8f3b-71f01551cde3,6,4562,71,WDID10335,9,0,2,2,1.0,0.0,1.0,,,
48e6b7ca-019c-4bb7-9805-b712919b255c,6,2995,68,WDID11100,18,0,2,2,1.0,0.0,1.0,,,
687383c4-f4dc-4e42-8fbe-fa4a362a6731,5,8593,19,WDID10569,18,0,2,2,1.0,0.0,1.0,,,
c8c4d2ec-be00-4a78-b0f0-a4c1d7c8dabe,1,386,36,WDID10514,4,0,2,2,0.97,0.03,0.97,,,
b4cd2028-5d2a-469c-ba4a-925b4f8ca5d9,3,3967,89,WDID10617,15,0,2,2,1.0,0.0,1.0,,,
02f90cd7-c6a0-42c2-843d-0c300770ce21,6,6926,76,WDID10043,19,0,2,2,1.0,0.0,1.0,,,
0caffb67-7c88-471c-b302-6d4cf3b4a68f,6,6115,75,WDID09996,14,0,2,2,0.99,0.01,0.99,,,
a757a8e0-756e-4909-a84a-7954604edcd5,1,2682,23,WDID09914,12,0,2,2,0.99,0.01,0.99,,,
